,id_card
2332,666757
2333,1625655
2334,313209
2335,1208907
2336,1569516
2337,55846
2338,168022
2339,1187104
2340,1152367
2341,20112
2342,1034058
2343,1507830
2344,928571
2345,669747
2346,1150404
2347,1152319
2348,1703403
2349,1471358
2350,333861
2351,1737478
2352,1718189
2353,477875
2354,1754509
2355,88416
2356,1866158
2357,1547533
2358,310180
2359,1631150
2360,587918
2361,224729
2362,1647307
2363,332398
2364,671144
2365,1600258
2366,1427858
2367,1364777
2368,1250753
2369,197390
2370,1821093
2371,1201165
2372,92
2373,79
2374,1456501
2375,396578
2376,1520007
2377,1768040
2378,81075
2379,1851384
2380,199864
2381,1178513
2382,1089781
2383,709819
2384,99777
2385,805257
2386,1478097
2387,1381046
2388,1008270
2389,921140
2390,1625721
2391,69614
2392,966806
2393,396624
2394,780736
2395,441645
2396,566345
2397,265641
2398,1673892
2399,1197902
2400,1804974
2401,468864
2402,1097052
2403,463402
2404,1186509
2405,396305
2406,1594194
2407,212526
2408,1250918
2409,1261572
2410,1697878
2411,1395796
2412,1131627
2413,334598
2414,871081
2415,519679
2416,756292
2417,739014
2418,1091902
2419,1605959
2420,947188
2421,1669043
2422,884460
2423,1422614
2424,411115
2425,137117
2426,1835910
2427,227642
2428,978563
2429,45814
2430,75006
2431,131803
2432,1698108
2433,840463
2434,1105385
2435,227741
2436,255066
2437,1422911
2438,1006571
2439,1705158
2440,947105
2441,978385
2442,1073079
2443,1725893
2444,145645
2445,1151995
2446,651511
2447,1181163
2448,933458
2449,872670
2450,1204385
2451,720616
2452,759308
2453,451811
2454,380861
2455,591377
2456,1237089
2457,1043802
2458,459150
2459,161593
2460,571647
2461,266
2462,1009999
2463,1762241
2464,205679
2465,314
2466,1528801
2467,1450021
2468,1876601
2469,1152008
2470,607122
2471,330074
2472,588847
2473,1152105
2474,871042
2475,1274322
2476,206502
2477,1286678
2478,1636476
2479,1401610
2480,274349
2481,1545737
2482,1604352
2483,1422189
2484,329335
2485,1625659
2486,1362510
2487,271321
2488,1658981
2489,7159
2490,1745650
2491,739102
2492,1819965
2493,1527781
2494,1127974
2495,308685
2496,451825
2497,726869
2498,1523097
2499,639365
2500,421932
2501,1826501
2502,890303
2503,625032
2504,1499394
2505,1648629
2506,183675
2507,1110879
2508,717741
2509,61710
2510,1324460
2511,1861156
2512,1704015
2513,626748
2514,906659
2515,566118
2516,311765
2517,101123
2518,1173638
2519,883841
2520,978232
2521,313618
2522,582912
2523,386046
2524,422011
2525,1765852
2526,1707303
2527,176924
2528,649539
2529,1528955
2530,178562
2531,1051645
2532,1255030
2533,114402
2534,1130181
2535,978315
2536,235401
2537,1899280
2538,215259
2539,1808601
2540,1258055
2541,224878
2542,1495698
2543,531741
2544,334680
2545,1565559
2546,1155584
2547,979130
2548,1152292
2549,396623
2550,1621810
2551,890493
2552,355706
2553,1162873
2554,227425
2555,549697
2556,435414
2557,397045
2558,1152141
2559,482984
2560,197105
2561,1720843
2562,1193416
2563,355037
2564,1263486
2565,925827
2566,119222
2567,70415
2568,1463229
2569,435817
2570,409243
2571,1608192
2572,1253517
2573,397187
2574,840823
2575,1067800
2576,390505
2577,1356286
2578,389031
2579,291959
2580,1205013
2581,396604
2582,1703386
2583,1013679
2584,554094
2585,896351
2586,1683509
2587,1868701
2588,1651566
2589,442919
2590,1034940
2591,1255463
2592,651935
2593,1277104
2594,1433037
2595,687801
2596,1349924
2597,1152062
2598,978386
2599,1759032
2600,626379
2601,583088
2602,26218
2603,217393
2604,736794
2605,880189
2606,1717627
2607,1421651
2608,1537495
2609,831705
2610,1681598
2611,1778145
2612,539636
2613,481391
2614,1585124
2615,9619
2616,1250834
2617,27350
2618,386894
2619,675232
2620,1152033
2621,607523
2622,31313
2623,1059210
2624,690694
2625,1124760
2626,310133
2627,1152419
2628,696938
2629,1316145
2630,1818089
2631,680619
2632,1141346
2633,134479
2634,1541293
2635,118738
2636,568022
2637,1434003
2638,1057864
2639,606476
2640,1767810
2641,421907
2642,329436
2643,34996
2644,1299799
2645,1402515
2646,267097
2647,402499
2648,765879
2649,766582
2650,551892
2651,397019
2652,125931
2653,322147
2654,873945
2655,908779
2656,1379888
2657,435765
2658,231088
2659,194405
2660,1419102
2661,890721
2662,201869
2663,1832132
2664,1422641
2665,978605
2666,1616482
2667,43093
2668,1130208
2669,327248
2670,392516
2671,725183
2672,1103732
2673,333865
2674,801598
2675,1255371
2676,186597
2677,1135250
2678,1510523
2679,328392
2680,464184
2681,1008355
2682,1815937
2683,411208
2684,249415
2685,537004
2686,965016
2687,1106987
2688,1095868
2689,782216
2690,639389
2691,1342779
2692,1669977
2693,779820
2694,93596
2695,1718258
2696,556247
2697,801936
2698,61611
2699,55442
2700,425862
2701,435584
2702,1151997
2703,1231834
2704,1139650
2705,642425
2706,354
2707,186004
2708,169228
2709,649344
2710,235165
2711,1325398
2712,714084
2713,609222
2714,1593728
2715,1001295
2716,168983
2717,1123861
2718,1333714
2719,1170805
2720,1713954
2721,1430180
2722,1106365
2723,994839
2724,264952
2725,1138897
2726,334693
2727,1826136
2728,1422933
2729,1189593
2730,1255397
2731,156607
2732,552692
2733,1510597
2734,1823957
2735,1625667
2736,1049907
2737,1832059
2738,356408
2739,1533298
2740,890418
2741,1836934
2742,288415
2743,1740427
2744,814982
2745,1634056
2746,1871265
2747,1123145
2748,651882
2749,1414352
2750,1334842
2751,1558384
2752,1705961
2753,1769689
2754,56
2755,323703
2756,1200025
2757,1839038
2758,1147901
2759,1303753
2760,1199440
2761,493583
2762,284187
2763,1634066
2764,1278098
2765,805793
2766,1422870
2767,1077389
2768,1151973
2769,1205177
2770,1048880
2771,639428
2772,978587
2773,1418561
2774,1757428
2775,165905
2776,129763
2777,1571708
2778,1489329
2779,1078949
2780,1713204
2781,978635
2782,1765256
2783,683825
2784,1625669
2785,1152284
2786,668922
2787,232004
2788,397153
2789,753494
2790,1704139
2791,247969
2792,1267127
2793,1704008
2794,180340
2795,1625778
2796,1618566
2797,564121
2798,984586
2799,1061327
2800,1634009
2801,1687492
2802,164765
2803,282937
2804,689861
2805,440241
2806,1152121
2807,1578007
2808,349295
2809,1744021
2810,290229
2811,543494
2812,1634101
2813,171810
2814,1117282
2815,1625641
2816,1177028
2817,310184
2818,1765498
2819,1507867
2820,1174259
2821,1625630
2822,1422255
2823,180467
2824,392
2825,1769850
2826,978533
2827,1147869
2828,1790570
2829,780408
2830,1303533
2831,38573
2832,1147625
2833,1221965
2834,1152293
2835,651910
2836,198798
2837,561138
2838,554647
2839,1142085
2840,1625757
2841,1010953
2842,170159
2843,1200812
2844,90551
2845,370
2846,396999
2847,436413
2848,329167
2849,1422242
2850,877745
2851,1510999
2852,1857993
2853,194707
2854,493980
2855,1653909
2856,222936
2857,298614
2858,954117
2859,310185
2860,671972
2861,1500253
2862,265389
2863,1801285
2864,397062
2865,1041070
2866,1612725
2867,1147241
2868,1230242
2869,1129227
2870,581817
2871,121339
2872,712443
2873,1087615
2874,1443225
2875,440389
2876,230669
2877,921102
2878,1086135
2879,1151345
2880,744894
2881,536345
2882,273
2883,1601720
2884,709346
2885,969731
2886,746629
2887,970444
2888,869308
2889,1151981
2890,593581
2891,1446132
2892,758534
2893,1665377
2894,91364
2895,285314
2896,921147
2897,1148516
2898,581815
2899,99801
2900,1699874
2901,310173
2902,838949
2903,174367
2904,1834809
2905,1152119
2906,1507869
2907,1876764
2908,1871619
2909,301907
2910,890370
2911,1873588
2912,639400
2913,1625662
2914,1622876
2915,652208
2916,832028
2917,456935
2918,1447849
2919,162
2920,494949
2921,203091
2922,1342514
2923,1346474
2924,1120161
2925,1645323
2926,1173215
2927,118761
2928,718006
2929,832054
2930,1675318
2931,1772263
2932,167769
2933,99
2934,1546325
2935,799970
2936,1301445
2937,1052081
2938,1064608
2939,726265
2940,27672
2941,1707841
2942,1873368
2943,581603
2944,329505
2945,973376
2946,1469055
2947,263885
2948,1680865
2949,1266354
2950,1025670
2951,1625694
2952,1778043
2953,1422169
2954,1395628
2955,270597
2956,15223
2957,1447104
2958,1866143
2959,580674
2960,563213
2961,1897412
2962,501365
2963,1901995
2964,1625724
2965,652177
2966,197363
2967,491390
2968,1247654
2969,1558665
2970,882070
2971,1152261
2972,1507032
2973,1152060
2974,651922
2975,890400
2976,397155
2977,928822
2978,1454628
2979,1625720
2980,104851
2981,423055
2982,307598
2983,988956
2984,165845
2985,1295660
2986,1420434
2987,204446
2988,1152287
2989,1101235
2990,246633
2991,1422970
2992,1146469
2993,1127407
2994,1398695
2995,627233
2996,541948
2997,451721
2998,1836784
2999,1876621
3000,1194443
3001,1873696
3002,1773695
3003,1368058
3004,1636490
3005,246435
3006,1633898
3007,782176
3008,1195296
3009,1793255
3010,272515
3011,294497
3012,783289
3013,1356085
3014,587409
3015,1526923
3016,216257
3017,220
3018,1649531
3019,397010
3020,902698
3021,197348
3022,892301
3023,1780889
3024,1545704
3025,1625689
3026,359718
3027,126034
3028,890443
3029,1322063
3030,635924
3031,976874
3032,756421
3033,848171
3034,356716
3035,397037
3036,399321
3037,639353
3038,310163
3039,1761443
3040,1422204
3041,1633936
3042,793215
3043,1785773
3044,310154
3045,890710
3046,1252483
3047,1529537
3048,1058181
3049,676748
3050,986909
3051,1718541
3052,1770487
3053,184
3054,438043
3055,1864891
3056,1020637
3057,990237
3058,1419971
3059,103800
3060,639441
3061,1498715
3062,228094
3063,1209135
3064,165070
3065,421995
3066,321634
3067,1125763
3068,592763
3069,164459
3070,441831
3071,557077
3072,1069503
3073,394767
3074,1483376
3075,77017
3076,1693263
3077,1373639
3078,455084
3079,831782
3080,1188905
3081,1702984
3082,836238
3083,197335
3084,264737
3085,1634038
3086,1536043
3087,179247
3088,985880
3089,102905
3090,20882
3091,1422650
3092,750652
3093,1353025
3094,1522024
3095,985661
3096,125801
3097,546874
3098,59519
3099,1749006
3100,12199
3101,120611
3102,1105392
3103,1705770
3104,1267972
3105,1781254
3106,1819230
3107,936473
3108,158690
3109,593338
3110,887545
3111,651872
3112,735106
3113,1104689
3114,286079
3115,683234
3116,663245
3117,1306434
3118,1642290
3119,1706310
3120,80
3121,1435334
3122,1007452
3123,421946
3124,1276387
3125,391151
3126,288969
3127,645375
3128,1422777
3129,1704632
3130,253666
3131,1703767
3132,1139506
3133,1118419
3134,194014
3135,1152415
3136,1583013
3137,155356
3138,409703
3139,1406548
3140,571384
3141,465910
3142,589196
3143,1553532
3144,809876
3145,1510864
3146,270388
3147,1422103
3148,1418823
3149,184569
3150,19509
3151,1450933
3152,813574
3153,1484949
3154,284558
3155,956241
3156,1036299
3157,994901
3158,1650063
3159,989750
3160,1647615
3161,516052
3162,456103
3163,2374
3164,1281737
3165,1336010
3166,1411
3167,1613528
3168,500722
3169,557430
3170,1270070
3171,978393
3172,376036
3173,17936
3174,1671027
3175,937039
3176,179646
3177,829402
3178,222696
3179,1440270
3180,1833940
3181,684255
3182,978606
3183,841288
3184,651905
3185,122529
3186,481871
3187,995647
3188,1694450
3189,93517
3190,949252
3191,688857
3192,550639
3193,754101
3194,750749
3195,139979
3196,188347
3197,989647
3198,1428837
3199,737383
3200,129199
3201,1572591
3202,168502
3203,1364651
3204,249476
3205,1373195
3206,1691408
3207,1707299
3208,897152
3209,1606096
3210,1274822
3211,798468
3212,1252224
3213,894295
3214,197393
3215,1786049
3216,986968
3217,984223
3218,238140
3219,370030
3220,978143
3221,890425
3222,98531
3223,1231530
3224,594503
3225,1403907
3226,687774
3227,203206
3228,126314
3229,651919
3230,978534
3231,128409
3232,720364
3233,1447809
3234,145652
3235,415840
3236,375422
3237,963842
3238,429490
3239,1467688
3240,978225
3241,396587
3242,1758824
3243,942316
3244,875751
3245,1087653
3246,1557831
3247,1181787
3248,1422181
3249,1152365
3250,599407
3251,758679
3252,514412
3253,936974
3254,885722
3255,448218
3256,1201700
3257,637812
3258,970847
3259,1023242
3260,1147037
3261,782175
3262,1147204
3263,978542
3264,1422988
3265,1582655
3266,1749609
3267,1679965
3268,1492545
3269,1069598
3270,978955
3271,1780562
3272,1423706
3273,1766895
3274,1763880
3275,1147240
3276,463564
3277,428470
3278,46679
3279,1557585
3280,1581658
3281,331530
3282,1173096
3283,397036
3284,1275954
3285,1454140
3286,754428
3287,1031087
3288,1615200
3289,890333
3290,209758
3291,936693
3292,1095453
3293,936573
3294,1511087
3295,1696713
3296,821697
3297,1036508
3298,574411
3299,1380693
3300,1013373
3301,890378
3302,775191
3303,752235
3304,1476185
3305,936165
3306,561258
3307,1601030
3308,375441
3309,1836302
3310,183340
3311,482502
3312,774353
3313,451147
3314,614318
3315,1561631
3316,1533305
3317,1153821
3318,701226
3319,1204979
3320,747081
3321,130284
3322,1708685
3323,1168319
3324,177179
3325,740548
3326,1634004
3327,1082340
3328,629071
3329,358547
3330,1281822
3331,602234
3332,323360
3333,1320395
3334,1422201
3335,1516122
3336,1319358
3337,474074
3338,1424668
3339,432777
3340,31840
3341,446456
3342,1556998
3343,1754993
3344,113194
3345,851674
3346,181389
3347,1152351
3348,1314689
3349,1548837
3350,782218
3351,508809
3352,978489
3353,1713848
3354,1702280
3355,649757
3356,1842154
3357,758688
3358,263994
3359,320
3360,383385
3361,1658987
3362,1021349
3363,400267
3364,675460
3365,1176425
3366,1718348
3367,44611
3368,984181
3369,211562
3370,262455
3371,26654
3372,1732659
3373,1724843
3374,996600
3375,484886
3376,1088390
3377,593671
3378,1421392
3379,890408
3380,382699
3381,421913
3382,537458
3383,1364504
3384,1608412
3385,1380469
3386,1056547
3387,1776362
3388,535834
3389,978233
3390,701236
3391,1246598
3392,1176026
3393,1801211
3394,397177
3395,1745972
3396,1852143
3397,18319
3398,242312
3399,421966
3400,1422308
3401,921134
3402,932504
3403,1152334
3404,1130694
3405,1422916
3406,1325360
3407,1103191
3408,798235
3409,380163
3410,540480
3411,1422126
3412,1700731
3413,651893
3414,1633704
3415,817894
3416,1142630
3417,1853169
3418,1422746
3419,78026
3420,1422102
3421,188852
3422,105
3423,1422661
3424,1863672
3425,1808425
3426,1265600
3427,601015
3428,1704832
3429,900579
3430,212944
3431,1422300
3432,826701
3433,1716162
3434,1609700
3435,1830802
3436,1552676
3437,1781090
3438,396633
3439,1043308
3440,94435
3441,1754963
3442,756986
3443,150845
3444,1743400
3445,1018503
3446,1422251
3447,327099
3448,350541
3449,978624
3450,559494
3451,936562
3452,544513
3453,537516
3454,917662
3455,827730
3456,1152134
